instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
115283,Jason Derulo,Pull-Up,7M0foCLKTGY2MMeFKDG3qb,55,0.00258,0.643,-1,0.759,2.63E-06,C#,0.0611,-4.693,Major,0.155,191.955,04-Apr,0.46,R&B
87584,PARTYNEXTDOOR,Her Way,2GJ5631qcVmnbkYhUw1bBW,55,0.0544,0.545,216631,0.487,0.000885,C#,0.0872,-9.529,Major,0.0285,111.317,04-Apr,0.119,R&B
77040,Jungle,Beat 54 - Krystal Klear Edit,3owqZpHBjXT1GKbztg0kad,47,0.0101,0.597,-1,0.758,0.0025,B,0.0409,-8.362,Minor,0.0355,115.019,04-Apr,0.819,R&B
41140,empty_field,Meant To Be,6AEYJSl89zOrlcta65d5y5,48,0.0616,0.756,178193,0.513,0.000272,E,0.107,-4.865,Minor,0.122,109.986,04-Apr,0.439,R&B
146134,Swizz Beatz,Echo,1XAzFYJR94m9T4AgshhO99,57,0.711,0.598,-1,0.785,0,A#,0.115,-3.488,Major,0.29,?,04-Apr,0.824,R&B
144707,Kelly Rowland,Like This,0I6rPjtBatbnqWzqvQhvp4,59,0.00193,0.676,215853,0.73,0,C#,0.0627,-5.963,Major,0.267,178.117,04-Apr,0.489,R&B
49116,Chris Brown,Blow It In The Wind,4A0oWrQgI2LwEcCJWqaoLC,50,0.0522,0.394,248573,0.594,0,G#,0.109,-7.651,Major,0.202,79.544,01-Apr,0.297,R&B
141157,empty_field,Como Si Na,5MxNLUsfh7uzROypsoO5qe,52,0.232,0.705,170998,0.778,0,A,0.244,-4.101,Minor,0.177,160.099,04-Apr,0.709,R&B
209105,Emily King,Forgiveness,1gyee1JuFFiP476LQpRMYU,41,0.449,0.715,227827,0.367,0.0138,C,0.11,-10.888,Major,0.0444,139.998,04-Apr,0.492,R&B
182820,SoMo,Play,7aOVFIT7QBGM2tAkW5se7u,52,0.0572,0.687,188573,0.644,0,D,0.119,-6.46,Minor,0.0463,?,04-Apr,0.444,R&B
66142,Jay Prince,I Believe in You,58AI9A9gPNKKZniAfyX39q,46,0.61,0.771,286364,0.631,0,C,0.308,-5.58,Minor,0.311,88.002,04-Apr,0.882,R&B
159533,Mick Jenkins,Healer,4D61qXYCY7mVzo0QQm5ehd,49,0.371,0.536,-1,0.406,0,A,0.113,-11.596,Major,0.129,119.923,04-Apr,0.0887,R&B
29806,Sade,The Sweetest Taboo,1dlCquFJLbIftz0BIUJkh2,60,0.128,0.752,277153,0.824,0.0103,A#,0.306,-9.455,Minor,0.0447,91.563,04-Apr,0.961,R&B
31751,empty_field,One Man Can Change The World,3R9RSIkgkZXrIgmBHGemlV,63,0.773,0.677,254627,0.579,0,G#,0.11,-6.665,Minor,0.16,157.967,04-Apr,0.312,R&B
62422,Changing Faces,Stroke You Up,7v9qEzfnEuJDjBg8B7GppL,48,0.278,0.73,216546,0.731,0,D#,0.258,-3.438,Minor,0.0279,131.396,04-Apr,0.649,R&B
208340,Noname,Yesterday,5Rde8eWptlJrh6hL2jIrfD,56,0.488,0.464,189510,0.539,0.00022,F,0.063,-8.701,Major,0.394,173.661,04-Apr,0.473,R&B
103780,VanJess,Control Me,05l7cyJvL9OTmwnRTFjYQ9,49,0.00294,0.737,213324,0.521,9.14E-06,C#,0.0897,-7.365,Minor,0.0857,100.043,04-Apr,0.316,R&B
207441,Alina Baraz,Electric (Marian Hill Remix),4bMIRaesSZwIldFWCGs96S,54,0.652,0.682,248649,0.406,0.00814,C#,0.0863,-9.442,Major,0.0663,110.998,04-Apr,0.156,R&B
200294,Chris Brown,Lost & Found,5Qxd50grOVVHgoEWqHeCor,51,0.652,0.483,241778,0.532,0,F#,0.123,-8.012,Minor,0.078,134.799,04-Apr,0.668,R&B
105459,empty_field,Who's Got You Singing Again,161pnfRpiTTMZC1NWmjwh4,62,0.532,0.83,264204,0.501,0.0013,C,0.0985,-6.223,Major,0.0308,117.999,04-Apr,0.481,R&B
180800,Zara Larsson,Don't Let Me Be Yours,4cVaChIHbLyKY9WnCeOjN2,57,0.198,0.792,199053,0.428,0,E,0.15,-6.931,Major,0.0671,?,04-Apr,0.499,R&B
105215,Frank Ocean,Fertilizer,2ZN1EnypRwsD38EoFRwmu9,56,0.851,0.71,39640,0.592,0.0133,B,0.276,-7.252,Major,0.0897,115.909,04-Apr,0.963,R&B
83264,FKA twigs,Give Up,1Rm9HY2oV8hRECzb8FypF0,40,0.032,0.665,257560,0.55,0.00183,A,0.185,-9.321,Minor,0.0498,110.024,04-Apr,0.471,R&B
26988,Kehlani,Be Alright,2XTkpF9T2PKvcLgamGJGx1,51,0.489,0.546,174618,0.669,0,A,0.11,-6.004,Major,0.0584,100.037,04-Apr,0.4,R&B
153445,The Weeknd,Valerie,23uNWyl5lh5PxWJpWNikHR,62,0.346,0.641,286680,0.539,7.04E-06,F,0.0837,-6.351,Minor,0.0463,148.004,04-Apr,0.436,R&B
181852,Kehlani,24-Jul,6FsyFlkeDUXDAGn3QPhIkW,52,0.261,0.662,182257,0.532,0,F,0.0741,-7.407,Major,0.0534,92.048,04-Apr,0.397,R&B
67064,Tweet,Oops (Oh My) (feat. Missy Elliott),2lyJ2UmdPlPr6KandG2Y0s,60,0.233,0.66,-1,0.536,0.00669,A#,0.111,-8.786,Minor,0.29,?,04-Apr,0.775,R&B
60931,empty_field,Sink or Swim,3I0DgKmo6ZFBf49gXBhGWD,45,0.473,0.743,218947,0.856,0.000279,F,0.0986,-7.352,Major,0.153,113.987,04-Apr,0.496,R&B
188375,Miguel,Remember Me (Dúo),1zuGHW5axtzu3NNrEr4vvY,66,0.426,0.612,164453,0.548,0,C,0.502,-6.71,Major,0.0351,84.991,04-Apr,0.617,R&B
201174,Blu Cantrell,Breathe - Rap Version,6NK6BSGwtmJ1HTOCYRWslQ,47,0.048,0.8,-1,0.663,0,D,0.252,-3.832,Major,0.0324,91.934,04-Apr,0.472,R&B
29208,Iggy Azalea,Change Your Life,4gEINEqiPHRCXSgZ9HHh7b,45,0.0182,0.682,220749,0.77,0,D,0.117,-5.567,Major,0.204,132.015,04-Apr,0.706,R&B
190269,702,I Still Love You,31ld5ZzpjCvSyaUMSCMUWX,43,0.0781,0.648,287013,0.752,3.24E-05,C,0.253,-5.685,Major,0.0514,87.004,04-Apr,0.488,R&B
190001,Maribou State,Glasshouses,5Bgs0KR8B2sujxNhj2yKxE,56,0.637,0.617,-1,0.483,0.763,A,0.0626,-9.54,Major,0.0454,?,04-Apr,0.177,R&B
35863,empty_field,Water Runs Dry,09ZzQ0L2JGm1PHMCcUL9es,52,0.419,0.573,-1,0.377,0,C,0.142,-12.9,Major,0.0278,?,04-Apr,0.565,R&B
82958,Tyrese,What Am I Gonna Do,6rKFex6HJvVukLa9Ys9hM7,48,0.275,0.69,280000,0.475,0,A#,0.0951,-4.702,Minor,0.052,145.597,04-Apr,0.536,R&B
199966,Devvon Terrell,She A Dub,73YofZuIMmCeWVpfhetgCO,54,0.0403,0.618,181463,0.913,0,C#,0.176,-3.019,Major,0.0338,?,04-Apr,0.437,R&B
130209,T-Pain,Getcha Roll On (feat. Tory Lanez),4jKBjyOdVKfmyauxwW8QUs,44,0.0379,0.717,232079,0.669,0,A,0.255,-5.605,Minor,0.352,171.105,04-Apr,0.652,R&B
215372,K. Michelle,A Mother's Prayer,3fVbSiUJ74bkkViuYinWMQ,40,0.695,0.434,237840,0.31,0,B,0.115,-8.787,Major,0.0327,130.7,04-Apr,0.332,R&B
147206,Jhene Aiko,Overstimulated,53c1K8iOYxgk9AFtiMvPqJ,52,0.402,0.425,319533,0.506,0.00419,C,0.669,-7.652,Minor,0.0338,?,04-Apr,0.0807,R&B
68935,empty_field,"Figures, a Reprise",6I98880JN01IPhPQg4Mxsu,65,0.669,0.505,192827,0.408,0,G,0.0983,-5.572,Major,0.168,171.66,03-Apr,0.192,R&B
137839,Jonathan McReynolds,Excited,1ry9AyQVzzK2iDt6vMY2ku,44,0.595,0.331,200545,0.359,0,C#,0.0521,-7.404,Major,0.0307,86.081,04-Apr,0.381,R&B
53649,Miguel,Come Through and Chill,6QyBDKOK3B7VWddZKs8ehd,73,0.158,0.461,322000,0.653,0,F#,0.197,-8.617,Major,0.327,?,01-Apr,0.588,R&B
104344,empty_field,Without You,2q95XoeFGixx8b5LNF6Ey1,44,0.91,0.508,326773,0.213,0.000929,C#,0.106,-11.422,Major,0.0502,175.929,04-Apr,0.0615,R&B
199870,Gwen Stefani,Saw Red,5UJshy5HDHdNEVqlJwzsQB,45,0.00422,0.527,118693,0.825,0.166,F,0.118,-6.533,Major,0.113,108.859,04-Apr,0.869,R&B
169427,Miguel,Kaleidoscope Dream,0ikbufjXAgnd0OdhCjEBB3,45,0.00715,0.645,-1,0.481,1.16E-05,C,0.0978,-10.442,Minor,0.0579,84.967,04-Apr,0.519,R&B
142292,Miguel,Coffee (F***ing),2AGottAzfC8bHzF7kEJ3Wa,58,0.0165,0.543,314053,0.667,2.69E-05,G#,0.15,-7.333,Major,0.0633,162.067,04-Apr,0.196,R&B
160687,Bryson Tiller,Right My Wrongs,3Z4iGuucaLiucT6b0Yn9wJ,73,0.344,0.538,249320,0.449,0,C#,0.157,-8.078,Major,0.0463,?,04-Apr,0.27,R&B
115165,DJ Khaled,How Many Times,6SgkilvKX94WfXRbhr3RCu,54,0.0937,0.798,263980,0.704,0,A#,0.308,-4.317,Minor,0.199,?,04-Apr,0.867,R&B
81045,Sevdaliza,Hubris,0kezYcDoAWz4k8PHv2HyLp,48,0.556,0.633,245196,0.411,0.0558,C#,0.153,-8.727,Major,0.0325,145.896,04-Apr,0.113,R&B
68425,Nao,So Good,3xNWooYGrMAvbE7ahOKwdh,45,0.318,0.593,180680,0.211,0,E,0.101,-8.249,Minor,0.273,96.024,05-Apr,0.834,R&B
109964,Tom Misch,South of the River,3LI4MmibTkXH5cGpCGZgyw,63,0.0957,0.845,269815,0.57,0.414,C,0.0813,-8.441,Major,0.0802,113.003,04-Apr,0.466,R&B
66791,empty_field,Dark Red,5Ss6DqCldgTmIo6BekVOJT,68,0.449,0.603,-1,0.783,7.96E-06,F#,0.119,-4.023,Major,0.062,?,04-Apr,0.775,R&B
29492,empty_field,You're Not the Man,3uNQRCQyZHrChtP6vIP7kV,47,0.423,0.561,310000,0.36,9.35E-05,A,0.0526,-11.366,Major,0.0422,78.841,04-Apr,0.177,R&B
176763,DRAMA,Billy,71PCx7SAZjmh8iEJHeIGx8,62,0.197,0.845,213716,0.442,0.00543,G#,0.191,-9.698,Minor,0.0332,?,04-Apr,0.404,R&B
192805,Charli XCX,After the Afterparty (feat. Lil Yachty) - Alan Walker Remix,163b7Q8tHbhbYH0JqjMG7e,61,0.0728,0.595,-1,0.732,1.01E-05,G,0.244,-4.499,Major,0.0913,93.047,04-Apr,0.617,R&B
33351,empty_field,Weight in Gold - Brasstracks Remix,61iNNCmHl0YJ9Z4rftcLez,38,0.0228,0.454,201020,0.579,6.55E-05,F,0.27,-4.5,Minor,0.342,119.435,04-Apr,0.403,R&B
105059,Mac Ayres,This Bag,13T7j5JFizfhmwX6YVP8tW,55,0.79,0.639,132000,0.15,2.85E-06,G#,0.116,-13.881,Major,0.106,116.123,04-Apr,0.328,R&B
77449,Ginuwine,None Of Ur Friends Business,3tlrEhHxcRAP6dM8vgm07C,45,0.243,0.83,365800,0.414,0,A,0.627,-11.136,Minor,0.197,99.234,04-Apr,0.556,R&B
158754,Zico,SoulMate (feat. IU),3YmouyRz2z9DrPK0Z9W7dB,64,0.234,0.855,-1,0.58,0,F,0.0965,-6.951,Major,0.141,96.998,04-Apr,0.518,R&B
181259,Kirk Franklin,He Reigns / Awesome God,3KwxfGupNXVbQnRz0FkOPp,47,0.0789,0.772,266400,0.879,0,D,0.657,-5.601,Major,0.188,105.004,04-Apr,0.602,R&B
79275,Lucky Daye,Ready For Love (Interlude),0w75KG0DuLDi6tdHmEMovD,44,0.238,0.709,110853,0.613,0.000325,F#,0.128,-7.686,Major,0.0478,?,04-Apr,0.379,R&B
38441,Trey Songz,Animal,71m8TLglSP4Naj0CVPd9pc,61,0.0595,0.542,261213,0.577,1.24E-06,F,0.357,-6.77,Minor,0.0824,161.923,04-Apr,0.332,R&B
23844,empty_field,"Moon, 12:04am",1rNop31kdDmSj3Ds6xhIeS,49,0.955,0.568,223141,0.277,0.000397,F#,0.136,-10.992,Major,0.0287,114.753,04-Apr,0.178,R&B
93082,empty_field,Vulture Baby,0zzIwJvtt9Mo995StimpVw,49,0.747,0.531,74478,0.258,0.495,D,0.347,-19.575,Minor,0.0304,73.708,04-Apr,0.512,R&B
193781,Baeza,Far From Ready,73ulytYi8ArzDYj4bjEHwN,43,0.243,0.798,231014,0.441,0,A,0.124,-14.589,Major,0.159,126.985,04-Apr,0.463,R&B
165592,Ty Dolla $ign,Message In A Bottle,6TL46DCpPMiDysYOuqshlX,47,0.0132,0.563,152067,0.434,4.82E-06,C#,0.331,-11.196,Major,0.223,?,03-Apr,0.543,R&B
164028,Chris Brown,Bitches N Marijuana,5HHp7kCo60ngJF9BI1u7nG,65,0.337,0.559,254693,0.535,0,D#,0.105,-8.136,Minor,0.274,?,04-Apr,0.62,R&B
211703,Toni Braxton,Un-Break My Heart,3rPx2SWzB73fqAfjR3liKj,70,0.413,0.625,270333,0.426,0,D,0.116,-8.392,Minor,0.0271,?,04-Apr,0.112,R&B
43790,John Legend,Everybody Knows,0awxfCDcCm1TT6vx1CLFJH,49,0.00495,0.609,275133,0.541,0,G#,0.105,-5.458,Major,0.0287,89.97,04-Apr,0.455,R&B
143371,empty_field,To Be Loved,1cbEdomUDwbBWt9dSrHsQF,41,0.822,0.454,261333,0.347,8.38E-05,A#,0.113,-9.272,Major,0.29,179.491,04-Apr,0.332,R&B
156071,empty_field,Rockin' That Thang - Album Version (Edited),05jMuaOV7rzHPuGyrX6Alc,41,0.138,0.674,221933,0.612,0,G#,0.334,-4.857,Major,0.0453,?,04-Apr,0.662,R&B
149818,empty_field,Deliver,6AeG6jSoAVbmUFO6LyYmBf,54,0.137,0.721,206520,0.746,0,E,0.253,-4.146,Major,0.174,143.965,04-Apr,0.837,R&B
96641,empty_field,Main Thang (feat. Dom Kennedy),1R8uexh18C6rWgBiUsZr6L,55,0.0241,0.379,208562,0.638,0,E,0.108,-5.79,Minor,0.138,?,04-Apr,0.514,R&B
213672,Mariah Carey,Touch My Body,0iCUBrpsGH8xtIBE9Yy0iZ,65,0.129,0.716,-1,0.666,0,E,0.25,-7.719,Minor,0.0539,78.498,04-Apr,0.864,R&B
120545,Jorja Smith,Tomorrow,5At5yLByyzyylVctmoejzj,62,0.611,0.642,-1,0.459,0.000156,D,0.113,-6.346,Minor,0.0432,80.19,04-Apr,0.128,R&B
68828,ROSALÍA,MALDICIÓN - Cap.10: Cordura,6jreFSOTUAViWjKyzOC4Kg,60,0.727,0.439,175254,0.31,1.25E-06,G#,0.112,-8.118,Major,0.0416,103.993,03-Apr,0.372,R&B
132384,Tori Kelly,Nobody Love,0p6TV5EUnJ5GcvxRdFytxv,57,0.00634,0.753,203453,0.709,0.000896,C#,0.0967,-5.132,Minor,0.0347,99.966,04-Apr,0.572,R&B
185108,anders,Bad Guy,7m9rMmj2awusISshjoLX8E,62,0.11,0.736,146773,0.468,0,D#,0.107,-8.572,Minor,0.195,80.505,04-Apr,0.417,R&B
118039,Amber Mark,Regret,4BZC44FIVorUb4I76YK8uK,44,0.673,0.492,-1,0.446,0.0737,G,0.213,-10.334,Minor,0.0354,135.987,04-Apr,0.037,R&B
121866,empty_field,Crown,2aYz8D1hlaSRBG5yOFeBm8,56,0.000561,0.62,197706,0.743,0.00354,C,0.353,-6.382,Major,0.175,188.037,04-Apr,0.567,R&B
177124,anders,Rain,2XLDLXDfStaQTcnOhEQZrB,49,0.124,0.692,206251,0.439,2.24E-06,D,0.109,-4.861,Major,0.0406,85.013,04-Apr,0.245,R&B
67687,Janelle Monáe,Make Me Feel,5NijSs5dAwaIybq1GaRTIe,70,0.132,0.859,194230,0.413,0,C#,0.334,-7.399,Major,0.182,115.035,04-Apr,0.697,R&B
155431,empty_field,Hello Tutorial,0uknnA7CnrkpSu5ozg0B7x,61,0.675,0.739,202343,0.349,0,C,0.326,-7.477,Major,0.0604,98.049,04-Apr,0.496,R&B
131730,Mariah Carey,I Stay In Love,2FUNBaa5DwItJtYEBgAblU,52,0.266,0.765,212000,0.607,0,C#,0.0651,-4.631,Major,0.045,?,04-Apr,0.177,R&B
210680,empty_field,Who Dis,0rlRBOBC8HUhuUliukRjhj,50,0.155,0.717,200000,0.645,0,F,0.122,-6.322,Minor,0.0615,137.832,04-Apr,0.461,R&B
176889,Masego,Girls That Dance,4OnOwfpbZCwHnFNDqgjOuS,59,0.0694,0.72,205680,0.705,0,C#,0.118,-7.686,Major,0.436,109.649,04-Apr,0.473,R&B
125348,Jacquees,I Know Better,1iSMI7Z9ZGjuYJDO8uKfZe,50,0.0435,0.748,174253,0.627,0,F,0.114,-5.806,Minor,0.191,135.109,04-Apr,0.565,R&B
92534,Gallant,Bone + Tissue,6ZLDD0V5cHIYBLk0QYgRf3,45,0.16,0.34,221960,0.424,0,G#,0.0819,-8.741,Minor,0.0695,85.198,03-Apr,0.229,R&B
96943,Tynisha Keli,I Wish You Loved Me,34o07PaANB4o1jQjsZQdLW,47,0.21,0.38,-1,0.692,0,C#,0.343,-4.24,Minor,0.0582,133.942,04-Apr,0.693,R&B
204519,Chris Brown,Turn Up the Music,62UQgDAEzQuKDwa0Lf8wt8,64,0.000238,0.594,227973,0.841,2.22E-06,C#,0.156,-5.792,Major,0.102,129.925,04-Apr,0.643,R&B
147713,empty_field,S McGregor (interlude),4shgvM4ClrZeDiflNJwlGd,20,0.922,0.422,16640,0.321,2.83E-06,C,0.179,-15.381,Major,0.304,176.961,05-Apr,0.361,R&B
48247,Tevin Campbell,Shhh,3dYiRsPWOrgMtS0E9TDOsW,50,0.171,0.547,294800,0.59,0,G,0.0391,-9.194,Minor,0.0373,126.11,04-Apr,0.442,R&B
75591,Solange,Jerrod,52YdLwPuNC8iLcWCnc4k2p,69,0.915,0.409,182107,0.253,0.0278,D#,0.104,-9.88,Minor,0.0363,114.023,03-Apr,0.218,R&B
122468,Sabrina Claudio,Unravel Me,40rjypnguxfhPy4Bbv5SWc,66,0.476,0.387,245158,0.419,0.00179,E,0.122,-8.803,Minor,0.183,79.211,03-Apr,0.337,R&B
106370,empty_field,Sure Thing,2NCBjlH7FHEG7hXcnvUaWA,75,0.0275,0.684,195373,0.603,0.000311,B,0.191,-8.127,Minor,0.0989,81,04-Apr,0.504,R&B
134345,empty_field,Dualshock,4719foL6R25RSHSJ1shNaj,43,0.716,0.698,206315,0.612,0.0771,A#,0.387,-10.334,Major,0.0709,135.004,04-Apr,0.104,R&B
68191,Lucy Pearl,Everyday,6R9XSrw2SoSC8g0PJXn7Un,50,0.152,0.74,240467,0.644,0,G#,0.0912,-4.873,Minor,0.261,81.741,04-Apr,0.881,R&B
46838,empty_field,Kajun,3ZBHTUImkPHovH7xf25rdv,38,0.596,0.474,192187,0.474,0.000229,A#,0.12,-8.475,Major,0.565,?,04-Apr,0.446,R&B
173199,Tom Misch,Follow,0ryoOkpaDeSQRoYQGGJAxn,55,0.113,0.785,-1,0.367,0.0633,E,0.0902,-8.483,Minor,0.0363,90.003,04-Apr,0.468,R&B
145187,Sydney Renae,Stupid Too,6DzbmjkVZpz1mrDobAoJI8,39,0.00555,0.776,168568,0.543,0,C,0.155,-8.342,Major,0.0971,93.955,04-Apr,0.4,R&B
94682,empty_field,I Feel It Coming,56ZPTylt0ityoN6GIwRbIH,81,0.426,0.773,269187,0.819,0,C,0.0679,-5.946,Minor,0.118,92.99,04-Apr,0.585,R&B
179175,Rex Orange County,Loving Is Easy,37iVijLSSlIbjYbl4ycUge,80,0.217,0.756,155720,0.609,0.00474,D#,0.096,-7.927,Major,0.0544,117.023,04-Apr,0.537,R&B
109299,Kyle Dion,Baby Esther,6Mbl3jMYu9j1ksIxUGb5fR,46,0.0727,0.8,152991,0.614,0.0185,C#,0.125,-2.844,Minor,0.0593,?,04-Apr,0.832,R&B
55804,empty_field,Move You,2VV9KHwOfrS7ZOEzPZJFLJ,52,0.0169,0.634,-1,0.492,3.53E-06,G,0.351,-7.25,Major,0.0424,137.981,04-Apr,0.101,R&B
110943,Trey Songz,Does He Do It,5qyKWEAGShhHMGLl8WQ97c,42,0.167,0.55,178547,0.588,0,G,0.336,-6.106,Major,0.0451,?,04-Apr,0.335,R&B
141028,empty_field,Sexy 4 Eva,04F1slSLfciNXAPZgdXtmW,52,0.0339,0.738,221693,0.73,0,F#,0.223,-5.174,Major,0.116,123.962,04-Apr,0.301,R&B
107647,ELHAE,Only You,3QU9x7wg93hiRhEoEN5rEu,41,0.551,0.736,264022,0.499,6.55E-06,A#,0.136,-10.777,Major,0.0945,91.962,04-Apr,0.587,R&B
20801,Nivea,Laundromat - Radio Edit,0PtaXCjp1MW28jdj6uhpJZ,47,0.499,0.72,263413,0.48,0,E,0.105,-7.889,Major,0.0567,127.993,04-Apr,0.67,R&B
145307,Surfaces,Shine On Top,0Cyui3k9S61bue3uMkBD9S,39,0.21,0.837,146000,0.698,0,F#,0.12,-5.421,Minor,0.121,82.537,04-Apr,0.967,R&B
115287,T-Pain,F.B.G.M.,6zpPyMFnLMO5xcSVmvm0FP,64,0.127,0.689,188832,0.657,0,F,0.166,-3.632,Minor,0.0394,77.509,04-Apr,0.234,R&B
214323,Ja Rule,Caught Up,2nZco160YsPJdiTPq396aq,52,0.0379,0.764,269133,0.72,0,B,0.117,-4.147,Major,0.179,99.095,04-Apr,0.476,R&B
184311,Leona Lewis,Thick Skin,3sSkcv7usoVWeEsJ1fnFdi,56,0.0144,0.412,178201,0.662,6.86E-05,D,0.134,-5.011,Minor,0.035,134.869,03-Apr,0.289,R&B
189349,Ellie Goulding,Still Falling For You - Live,4ve2uzqdwnHr20G5YgMMqr,53,0.901,0.761,241283,0.281,0,C#,0.104,-7.939,Major,0.0386,91.991,04-Apr,0.639,R&B
112599,Wet,Love is Not Enough,0bMuApc5WH3cB5s4wMQCRx,43,0.972,0.468,297173,0.267,0.00559,E,0.0751,-10.467,Major,0.0294,116.111,04-Apr,0.0995,R&B
79900,Tinashe,Party Favors,2TegFlMIdrL6EtrrrABJNF,53,0.0307,0.654,269860,0.492,0.000694,G#,0.144,-7.777,Major,0.0337,94.992,04-Apr,0.185,R&B
120922,Blood Orange,S'Cooled,0CWFczodn19J8r9dftuMMH,41,0.000529,0.752,190267,0.58,0.415,G,0.161,-10.13,Major,0.0388,105.233,04-Apr,0.627,R&B
123570,Ne-Yo,Closer,0Pj9cTJcWbrDPjtCKx4Ody,59,0.028,0.711,234360,0.753,2.96E-05,E,0.152,-6.461,Minor,0.0766,?,04-Apr,0.588,R&B
115843,empty_field,Tell Me You Love Me - Dave Audé Remix,3oWtUqMkeDjjc3As6cMiBt,48,0.0283,0.669,-1,0.843,0,F#,0.0764,-4.926,Major,0.213,105.049,04-Apr,0.712,R&B
105783,Raveena,If Only,5b88tNINg4Q4nrRbrCXUmg,63,0.465,0.759,201334,0.404,0.00131,A#,0.0841,-11.802,Minor,0.0491,77.984,04-Apr,0.581,R&B
74415,Sik-K,XIBAL,2kYqdSlrtovVMMIn6ykzba,52,0.264,0.779,172471,0.567,0,G,0.241,-7.269,Major,0.0464,103.022,04-Apr,0.826,R&B
