instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
20517,Rhapsody,Dawn of Victory,5WzdX4iArSQZELuxI0Oq5Q,51,0.00524,0.464,287027,0.955,1.12E-05,C,0.161,-3.778,Minor,0.0387,?,04-Apr,0.451,Classical
86503,Nick Johnston,A Sick and Injured Brain,6ioeN8jQ8Qc3tS8dhpoAVi,31,0.702,0.286,571013,0.44,0.753,E,0.172,-8.98,Minor,0.0302,50.611,04-Apr,0.0394,Classical
84761,Igor Stravinsky,The Firebird Suite *: Introduction,3hJLKtTpgct9Y9wKww0BiR,24,0.973,0.135,178600,0.00257,0.869,F,0.159,-39.28,Major,0.0375,89.063,04-Apr,0.0307,Classical
114310,Béla Bartók,"Concerto for Orchestra, BB 123: I. Introduzione: Andante non troppo - Allegro vivace",5i5UL20KkFVROq3WMFV2RL,30,0.94,0.157,-1,0.0231,0.709,C#,0.104,-25.31,Major,0.0432,89.027,04-Apr,0.0366,Classical
123696,empty_field,Desire (Chilling Chambers),4X54KaM10Ajx7n5LdlQIkq,0,0.382,0.575,265500,0.712,0.214,D,0.0995,-9.205,Minor,0.0672,173.997,04-Apr,0.23,Classical
106709,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act I: Ach ich liebte, war so glücklich",0cSdWJzO18liElNMCAYCig,18,0.975,0.377,328667,0.0969,0.000466,A#,0.68,-23.737,Major,0.0735,117.68,04-Apr,0.159,Classical
23304,Darius Milhaud,"Milhaud: La création du monde, Op. 81b: I. Prelude (Live)",1xZ9lD5FhqiyJtPmf0AIle,29,0.982,0.165,299627,0.102,0.896,D,0.2,-17.65,Minor,0.0399,?,04-Apr,0.0628,Classical
142320,Thomas Tallis,Mass For Four Voices: 1. Gloria,0VmBlp1AM3B8IxQnuBLQJ6,33,0.993,0.0876,309197,0.205,0.145,C,0.105,-22.133,Major,0.0485,63.989,04-Apr,0.0699,Classical
54547,empty_field,Una Pàgina per Chopin,4nZ3CyKxICt9TMBzSVMavf,35,0.985,0.4,139280,0.0141,0.881,G#,0.147,-26.638,Major,0.0407,136.232,03-Apr,0.147,Classical
38418,Jeffrey McFadden,The Rider,1CKtxKqyFsFITCH4SpDrWj,35,0.994,0.493,183413,0.178,0.93,G,0.119,-18.259,Minor,0.0632,114.7,04-Apr,0.381,Classical
162139,Pyotr Ilyich Tchaikovsky,"Variations On A Rococo Theme, Op.33, TH.57: Variazione III: Andante sostenuto",1R9EHsvzpXwOvlGkgDmE55,29,0.966,0.162,238005,0.128,0.849,C,0.116,-23.574,Major,0.0402,101.758,04-Apr,0.0512,Classical
68444,empty_field,Gavota al estilo antiguo,74n1o99L9vL35BGztesx1O,0,0.994,0.518,126667,0.0403,0.9,B,0.1,-30.929,Minor,0.0491,77.556,04-Apr,0.46,Classical
21049,empty_field,Symphony No. 5 in C-Sharp Minor (arr. J. Gribben for piano),7mKJEzvBy4PfuDrUzAlfcv,32,0.994,0.45,599453,0.0031,0.934,F,0.0787,-24.947,Major,0.0586,70.53,04-Apr,0.0582,Classical
41931,Erik Satie,Gnossiennes: No. 5,2GryLec2PG5oj1vlihxJqx,22,0.973,0.436,-1,0.0278,0.898,G,0.0724,-25.561,Major,0.0723,169.727,04-Apr,0.196,Classical
98517,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 6 in D Major, BWV 1012: Prélude",1Ru7VA3GY5LqFgUkAIMdN4,25,0.988,0.321,278693,0.134,0.811,C#,0.119,-18.973,Major,0.0848,99.831,04-Apr,0.488,Classical
184373,Franz Schubert,"Schubert: Symphony No. 9 in C Major, D. 944, ""Great"": I. Andante - Allegro ma non troppo (Live)",7gEGhEb1VcCeC6lJWnjI9Z,29,0.95,0.277,1107000,0.0919,0.908,C,0.0589,-20.73,Major,0.0343,105.059,04-Apr,0.116,Classical
198237,Franz Liszt,"Consolations, S. 172: No. 3 in D-Flat Major. Lento placido",0Vxtc6GsFXlhRiJZ2IRG06,49,0.992,0.291,275000,0.00493,0.849,C#,0.099,-35.839,Major,0.0358,65.859,04-Apr,0.0775,Classical
119610,empty_field,The Paths Of The Dead,6nTeQGE4xXarl892zLDSuq,36,0.619,0.0607,382213,0.148,0.942,E,0.105,-21.983,Minor,0.0384,60.144,03-Apr,0.0343,Classical
35281,Ludwig van Beethoven,"11 Bagatelles, Op. 119: No. 3 in D Major",65DaM9LL4Zmoj04wcwbzzR,23,0.988,0.41,118733,0.0563,0.875,A,0.159,-25.574,Major,0.0362,103.542,03-Apr,0.39,Classical
25647,Leoš Janáček,1. Uvod,7LBdv0ek7Tj2s0bgxmlrC6,29,0.951,0.219,-1,0.138,0.905,G#,0.0994,-17.772,Minor,0.0387,109.626,04-Apr,0.0511,Classical
35744,Percy Grainger,Shepherds Hey,3ahie4ODQWY8r4gMSnLpM6,31,0.96,0.549,123053,0.218,0.643,D#,0.131,-22.073,Major,0.0374,101.414,04-Apr,0.886,Classical
62531,Hector Berlioz,"La Damnation de Faust, Op. 24, H. 111: Pt. II, Scène IV - ""Sans regrets j'ai quitté les riantes campagnes""",0U3u0HdRQjD8mAMYBak4Ok,0,0.957,0.168,-1,0.0484,0.000731,F#,0.568,-28.327,Minor,0.0485,81.153,04-Apr,0.0419,Classical
107474,empty_field,Intermission* - Instrumental,4TyCnstYu6LGrjka5WW6ft,26,0.909,0.263,88693,0.114,0.426,G,0.336,-16.946,Major,0.0392,53.969,05-Apr,0.15,Classical
168328,Erik Satie,Petite ouverture à danser (Ed. Caby),0eAwn9zXRqaDxcf6j77Xqz,32,0.996,0.483,-1,0.00585,0.925,C,0.092,-30.275,Minor,0.0576,99.204,04-Apr,0.116,Classical
173591,Johann Sebastian Bach,"St. John Passion, BWV 245, Pt. 2: No. 20, Erwäge, wie sein blutgefärbter Rücken",18cMxAuSTWkljxRYk1Fma1,17,0.965,0.276,470983,0.0326,0.000117,B,0.0756,-26.634,Minor,0.0416,101.331,03-Apr,0.205,Classical
60868,Eric Whitacre,Sainte-Chapelle,68SUyukX7v1vRHiTAqP3tz,32,0.979,0.0701,416455,0.0325,6.49E-05,G,0.155,-26.965,Minor,0.0446,76.898,04-Apr,0.0336,Classical
124964,Camille Saint-Saëns,"Le Carnaval des Animaux, R. 125: 7. Aquarium",5KG4OVGxSrFmNHGZBezJJn,31,0.983,0.195,151173,0.0346,0.944,A,0.131,-35.279,Minor,0.0388,136.832,03-Apr,0.139,Classical
101745,Wolfgang Amadeus Mozart,"Piano Concerto In D Minor, K. 466; 1st Movement",1at2b42OcAN90gQNXwxVKU,19,0.972,0.331,736027,0.114,0.866,D,0.134,-19.837,Minor,0.0395,139.12,04-Apr,0.184,Classical
24840,empty_field,"Rimsky Korsakov: Scheherazade, Op. 35: II. The Story of the Kalender Prince (Opening)",5fi2bhWaJMj7I3DmoQAF0x,38,0.974,0.176,233067,0.0317,0.718,B,0.353,-24.978,Minor,0.0448,145.834,03-Apr,0.0387,Classical
148325,Howard Shore,Very Old Friends,6iKg6wFS8lHedRb2Pg2ONG,39,0.934,0.119,192813,0.00363,0.236,G,0.205,-34.548,Major,0.0425,76.089,04-Apr,0.0367,Classical
166437,empty_field,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",3LUv3LsFPaU6fiFdds8O5c,32,0.975,0.467,-1,0.169,0.243,A,0.0571,-16.437,Minor,0.0491,112.867,04-Apr,0.473,Classical
150399,Franz Joseph Haydn,"Piano Concerto in G Major, Hob XVIII:3: Finale - rondo",5SvLM9axjoRUtXtNspvTOc,43,0.987,0.522,-1,0.162,0.875,G,0.13,-24.103,Major,0.0472,82.018,04-Apr,0.368,Classical
134808,Andrea Bocelli,"Alas de Libertad - ""Ali di Libertà"" Spanish Version",55kn1i0n1mUWiEB6LZrTYe,42,0.731,0.343,-1,0.303,6.16E-06,C#,0.115,-10.89,Major,0.032,134.513,04-Apr,0.111,Classical
181344,Antonio Vivaldi,"The Four Seasons - Summer in G Minor, RV. 315: II. Adagio – Presto",3BoPOp7YNORLqMUjE5XAh9,34,0.834,0.149,-1,0.0523,0.00805,A#,0.253,-28.538,Major,0.0644,170.088,04-Apr,0.0525,Classical
97761,Johann Sebastian Bach,"Cantata ""Ich habe genug"", BWV 82: I. Aria ""Ich habe genug""",6EHJcbjjFtukS3aIwnynqM,0,0.942,0.204,-1,0.157,0.739,B,0.198,-16.56,Minor,0.037,94.521,03-Apr,0.12,Classical
72697,empty_field,"Sleeping Beauty: Valse, Act I, No. 7",45vlODqHQXuL5bIlhCj0Ua,30,0.947,0.235,-1,0.115,0.891,A#,0.335,-17.849,Major,0.0343,91.241,01-Apr,0.314,Classical
87228,Avantasia,Sign of the Cross,5ZXe0DLYjofbtOOk2BAiOn,44,9.31E-05,0.537,386333,0.917,1.02E-06,F#,0.351,-5.171,Major,0.0322,101.23,04-Apr,0.432,Classical
73317,Jacques Offenbach,"Les contes d'Hoffmann, Act III: Belle nuit, ô nuit d'amour ""Barcarolle"" (Instrumental Version)",4mtIIpksLr41WmzNHyUtKy,33,0.947,0.192,213587,0.141,0.527,D,0.267,-19.693,Major,0.0336,79.892,03-Apr,0.0676,Classical
30657,Richard Strauss,"Idomeneo, TrV 262, Act II (After W.A. Mozart): Würgend verbreitet Tod das Untier in der Stadt! - Es fehlen mir die Worte [Live]",7qEe9EJ0uVn3xuJSDzsx9d,1,0.977,0.277,-1,0.0651,0,A,0.115,-23.515,Major,0.0833,182.117,03-Apr,0.133,Classical
48335,Guillaume Dufay,Missa L'homme arme: Kyrie,3yxQsWjGCT2D0HIbdGFlWT,30,0.989,0.21,296867,0.111,0.188,C#,0.0919,-21.968,Minor,0.0372,58.424,04-Apr,0.0397,Classical
28461,Erik Satie,Six Gnossiennes: No. 1,7FMedJPiag48GjON0tp2PO,27,0.995,0.367,201600,0.00271,0.912,F,0.0816,-35.563,Minor,0.0429,135.16,05-Apr,0.0681,Classical
68591,Ola Gjeilo,The Ground,5buf0tUN7uBXaITiNkjqAb,37,0.982,0.138,218893,0.124,0.943,D#,0.103,-18.018,Major,0.0326,81.325,03-Apr,0.0394,Classical
181612,Maurice Ravel,"Ma Mère l'oye, cinq pièces enfantines: V. Le jardin féerique",4ggH0r1IdAyfjQqC0CHHse,33,0.963,0.127,225773,0.0425,0.776,C,0.0804,-21.933,Major,0.0375,89.379,04-Apr,0.036,Classical
132146,Zbigniew Preisner,Lacrimosa,7sWMnODlhbNtzbd4twi3Fs,40,0.758,0.245,202573,0.385,0.372,D,0.0833,-12.949,Minor,0.0526,?,03-Apr,0.039,Classical
133972,Wolfgang Amadeus Mozart,"Piano Sonata No. 5 in G Major, K. 283: I. Allegro",2HmpP4f48ptsSQVufmiW1m,37,0.993,0.451,286960,0.0992,0.913,D,0.0966,-22.819,Major,0.0433,114.751,03-Apr,0.531,Classical
204163,Richard Strauss,"Idomeneo, TrV 262, Act II (After W.A. Mozart): Nun weißt du das Geheimnis! [Live]",4hLS1e3mrL0gbm8BqX1VvN,2,0.954,0.347,168067,0.0562,7.25E-06,A#,0.359,-23.537,Major,0.0426,127.293,03-Apr,0.0845,Classical
208335,Edvard Grieg,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto",3DiCcOpGyqBzd2MDoUnD6K,33,0.995,0.426,85907,0.00278,0.909,A#,0.105,-38.817,Major,0.0593,71.524,01-Apr,0.197,Classical
138402,Avantasia,Draconian Love,77dxnwTUhbIhnHZmPucWNV,43,0.0314,0.578,299253,0.815,0.000114,G,0.114,-6.491,Major,0.0372,123.023,04-Apr,0.529,Classical
25164,empty_field,"Franck / Arr. Kenner: Mass in A Major, Op. 12, FWV 61: V. Panis Angelicus",4IGVwhevPXhdGIvmfH9OST,50,0.979,0.19,262367,0.0399,0.504,G,0.0912,-26.843,Major,0.0461,83.33,04-Apr,0.102,Classical
198990,empty_field,"Requiem, Op. 48: III. Offertoire",3WW63E8a8JLIAHMiatELLb,36,0.967,0.0884,443360,0.025,0.517,D,0.086,-30.84,Major,0.0453,77.899,04-Apr,0.0361,Classical
96108,Freedom Call,Freedom Call,3eze1OsZ1rqeXkKStNfTmi,40,0.00905,0.443,-1,0.979,6.48E-06,F#,0.178,-6.682,Major,0.0801,144.995,04-Apr,0.177,Classical
211394,Georg Philipp Telemann,"Ouverture in G Major, TWV 32:13: I. Ouverture",73fvoyPvAypMfZS3v91D9J,8,0.658,0.306,238560,0.286,0.356,F#,0.194,-20.75,Major,0.0314,106.293,04-Apr,0.717,Classical
71265,empty_field,"Mattinata, Op. 5",78QR3Wp35dqAhFEc2qAGjE,37,0.919,0.37,117600,0.257,0.000957,E,0.274,-15.982,Major,0.0418,71.521,03-Apr,0.216,Classical
118683,empty_field,"Piano Concerto No. 14 in E-Flat Major, K. 449: II. Andantino (Live)",2KdT8BSu7sViL2G5vQiWB6,0,0.989,0.274,-1,0.0363,0.922,A#,0.286,-25.909,Major,0.0355,80.816,04-Apr,0.107,Classical
212960,George Frideric Handel,"Suite in D Minor, HWV 447: Allemande",3TdxXMf1fNPouKUNeLjkCQ,36,0.995,0.499,-1,0.051,0.916,D,0.0949,-32.684,Minor,0.0509,73.782,04-Apr,0.56,Classical
156904,Robert Schumann,"Symphony No. 2 in C Major, Op. 61: I. Sostenuto assai (Live)",4MhDgRe3bs8uELJsuX2TX8,6,0.928,0.209,721853,0.148,0.775,C,0.0733,-19.197,Major,0.0395,143.654,03-Apr,0.0899,Classical
154276,John Adams,Century Rolls: II. Manny's Gym,4PgtB6Sul8WDTRZCe5e8St,32,0.898,0.134,-1,0.0386,0.882,E,0.114,-34.923,Minor,0.0402,64.144,03-Apr,0.0786,Classical
113950,Frederick Delius,"Two Aquarelles (1987 Remaster): II. Gaily, but not quick",5ka2ajep9OAvU5Sgduhiex,37,0.978,0.194,124027,0.132,0.9,D,0.0993,-20.037,Major,0.0362,77.6,04-Apr,0.0639,Classical
25576,Sonata Arctica,My Selene,2zKoA5gp5Xaw3mrp45XIrR,39,1.75E-05,0.415,326427,0.889,3.61E-05,A#,0.287,-4.914,Minor,0.0405,149.999,04-Apr,0.448,Classical
65523,Johannes Brahms,"Brahms: Seven Fantasies, Op. 116; No. 2: Intermezzo in A minor",5lI7gZ9nRUGyDD9LJhnOtc,32,0.992,0.395,215067,0.00866,0.936,A,0.0908,-31.289,Minor,0.0538,136.976,01-Apr,0.115,Classical
23570,Wolfgang Amadeus Mozart,"Die Zauberflöte, KV620 / Act 2: Der Hölle Rache kocht in meinem Herzen",6TirNklsMyUxc7tucOVJSc,28,0.973,0.494,185307,0.207,0.264,F,0.0794,-14.091,Major,0.0807,145.3,04-Apr,0.323,Classical
89015,empty_field,"Adagio & Rondo in C Minor, K. 617: Adagio - Allegretto",3seqZSBT8ZMijMY9sZd26M,0,0.988,0.239,-1,0.0507,0.951,C,0.102,-25.351,Minor,0.0526,71.638,04-Apr,0.141,Classical
171590,John Cage,Dream,67e7sjTnaFwo3C4HKZveNd,35,0.993,0.266,508707,0.00154,0.862,C,0.071,-44.135,Minor,0.0498,?,05-Apr,0.0922,Classical
136171,Frédéric Chopin,"Études, Op. 25: No. 1 in A-Flat Major",0c25MThCkA3eGk78oi3vhe,30,0.99,0.278,174267,0.0269,0.917,G#,0.0705,-28.283,Major,0.0388,70.018,03-Apr,0.0343,Classical
53226,Giuseppe Verdi,"Macbeth, Act II: Studia il passo, o mio figlio (Live)",1sPZt3bydlvvvbnJCWMxRg,0,0.962,0.205,290533,0.132,0.0162,E,0.676,-20.979,Minor,0.0483,80.574,04-Apr,0.174,Classical
56470,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: O zitt're nicht, mein lieber Sohn! (Live)",2eD05M0sROqhQpkQJ9ze8x,0,0.948,0.276,299800,0.095,3.77E-05,A#,0.45,-22.435,Major,0.0575,94.842,04-Apr,0.0999,Classical
98444,George Frideric Handel,Concerto grosso Op. 3 No. 6 in D major / D minor: Concerto grosso Op. 3 No. 6 in D major / D minor: I,3Ro1Hj1Kdv6fjX7bfTS4eH,32,0.958,0.523,173640,0.235,0.911,C#,0.149,-17.206,Major,0.0342,108.828,04-Apr,0.723,Classical
211264,Aaron Copland,Billy the Kid: VIa. Celebration,5j0McHPthKpOXRr3fBq8M0,0,0.738,0.486,180480,0.276,0.742,G#,0.151,-16.882,Major,0.0553,83.663,04-Apr,0.227,Classical
216396,Franz Schubert,"Die Forelle, Op. 32, D. 550",5zH710lFSLtkHbMkslLDjR,23,0.985,0.367,122000,0.0902,0.00395,B,0.0821,-21.136,Major,0.0557,176.348,04-Apr,0.565,Classical
25801,Wolfgang Amadeus Mozart,"Serenade No. 13 in G Major, K. 525 ""Eine kleine Nachtmusik"": II. Romanze: Andante",4lsEHglVsLzILTDQ3CNESV,21,0.732,0.231,323667,0.0406,0.0823,C,0.605,-29.209,Major,0.0558,75.319,04-Apr,0.164,Classical
176280,Rhapsody Of Fire,March Against the Tyrant,2GATPLRMzHNwUmkxGgCoEP,47,0.00438,0.434,562693,0.884,0.000676,G,0.27,-6.342,Major,0.0687,?,04-Apr,0.216,Classical
188287,Ludwig van Beethoven,"チェロ・ソナタ 第 1番 ヘ長調, 作品 5-1: 2. Allegro vivace",6SkoBaMd0lzoQjID5aV2d9,30,0.983,0.38,416173,0.197,0.916,F,0.096,-22.179,Major,0.0374,141.291,03-Apr,0.314,Classical
45447,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act I: Overture (Live)",5tE2kEW1Jom3Qc93UPBT79,0,0.899,0.293,-1,0.143,0.646,A#,0.218,-20.706,Major,0.0441,84.134,04-Apr,0.224,Classical
73390,empty_field,"Piano Trio No. 7 in B-Flat Major, Op. 97 ""Archduke"": III. Andante cantabile ma pero con moto",3t3CpReqAorp7aHnmQlKRl,0,0.98,0.154,844893,0.0468,0.427,D,0.139,-27.463,Major,0.0424,85.241,04-Apr,0.0783,Classical
120731,Jóhann Jóhannsson,A Sparrow Alighted Upon Our Shoulder,2CvcVMkyBhXHD9d0QIpw4X,45,0.938,0.187,147093,0.109,0.867,F#,0.124,-21.143,Minor,0.048,139.128,05-Apr,0.0501,Classical
42038,Colin Matthews,"Preludes arranged for Orchestra, Book II L. 123: No. 11 Les tierces alternées (Arr. Colin Matthews)",4eJrG6NadU3D1lNjRyrWAE,31,0.975,0.207,198120,0.0531,0.941,F,0.293,-33.367,Major,0.04,?,04-Apr,0.0775,Classical
39047,Harold Budd,Bismillahi 'Rrahmani 'Rrahim,0sHFQc0MuGwGK9LDBRm0dk,30,0.963,0.119,1107267,0.052,0.861,F#,0.113,-23.698,Major,0.0366,83.501,04-Apr,0.0319,Classical
45211,Jóhann Jóhannsson,Soccer Game,51HZV2Mlzp6kVd9cJKvZI6,31,0.266,0.112,260853,0.208,0.919,E,0.0765,-19.128,Minor,0.0378,89.694,04-Apr,0.0392,Classical
109370,Claude Debussy,"Préludes, Book 1, L. 117: No. 10, La cathédrale engloutie",2anlBk9t97DA1ocXhTLmce,0,0.982,0.342,367267,0.0124,0.893,D,0.0541,-17.544,Minor,0.0509,72.924,04-Apr,0.0488,Classical
129449,Wolfgang Amadeus Mozart,"String Quartet No. 23 in F Major, K. 590 ""Prussian No. 3"": III. Minuetto. Allegretto",7iNxiDewq2psrTgoBmWFmS,47,0.926,0.44,246120,0.119,0.367,F,0.181,-15.344,Major,0.0456,147.308,03-Apr,0.567,Classical
161625,Wolfgang Amadeus Mozart,"Cassation in B-Flat Major, K. 99: VII. Allegro - Marcia da capo",3HiG9NwmfBVTOVIcuARUq0,10,0.934,0.31,349533,0.127,0.387,A#,0.109,-23.284,Major,0.0498,135.423,04-Apr,0.298,Classical
208565,Philip Glass,"RUNAWAY HORSES (""poetry written with a splash of blood"")",6yxYCurtUz8MOAgWGxlAzP,27,0.897,0.502,548933,0.0877,0.826,D#,0.222,-21.341,Major,0.0418,98.319,04-Apr,0.0873,Classical
96146,empty_field,String Quartet No.2 in D: 3. Notturno,1DOK4imxjjUaPWxUQUqHL1,42,0.916,0.169,491706,0.0913,0.454,A,0.174,-22.681,Major,0.0499,86.565,04-Apr,0.124,Classical
197165,empty_field,"Flute Sonata in D Minor, TWV 42:d10: I. Allegro",4gv9eyEf7cXViNTBXS2g5C,7,0.872,0.416,156000,0.477,0.00259,C#,0.117,-15.716,Minor,0.0377,113.891,04-Apr,0.897,Classical
