instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
153874,The Weeknd,Angel,2JhRP7C1gNMRp7gC2YlTOq,65,0.105,0.626,377347,0.583,0,A#,0.115,-7.574,Minor,0.0435,127.956,04-Apr,0.335,Pop
142789,Futuristic,Sub Me In,5KsxQocMfAqYf2kIeyxn1D,59,0.177,0.67,218445,0.868,0,A#,0.666,-6.738,Minor,0.202,140.236,04-Apr,0.679,Pop
212971,empty_field,PMW (All I Really Need) (feat. ScHoolboy Q),0wokCRaKD0zPNhMRXAgVsr,62,0.000361,0.705,-1,0.747,0,C#,0.311,-4.542,Major,0.0484,129.973,04-Apr,0.29,Pop
69688,Beyoncé,I Was Here,0hEu09lOLIM9zsbjRzLbhc,62,0.431,0.51,239213,0.627,0,G,0.0927,-6.59,Major,0.0336,110.992,03-Apr,0.234,Pop
76616,Lil Uzi Vert,Dark Queen,4sNG6zQBmtq7M8aeeKJRMQ,76,0.222,0.747,173419,0.606,0,E,0.281,-5.286,Major,0.172,155.055,04-Apr,0.2,Pop
73682,Kodak Black,No Flockin,4PcjK73ksojX0Gnc22DtQq,72,0.0673,0.943,165291,0.595,0,F,0.0839,-8.372,Minor,0.191,117.532,04-Apr,0.815,Pop
58825,Tiësto,Carry You Home (feat. StarGate & Aloe Blacc),2KufM8PiQY4i52XhRL96Fd,67,0.0308,0.518,192731,0.724,0,G#,0.116,-6.327,Major,0.0839,121.884,04-Apr,0.334,Pop
91871,empty_field,Pump It,0eBsXzjKNBcAGbos3r73Xv,68,0.0109,0.646,-1,0.923,0,A,0.746,-3.108,Major,0.169,153.659,04-Apr,0.74,Pop
114190,empty_field,P.Y.T. (Pretty Young Thing),2ZpHnMgKEdeM3OVLgRDCwT,72,0.23,0.888,-1,0.815,0.000424,B,0.127,-4.909,Minor,0.0404,127.273,04-Apr,0.961,Pop
79912,Beach House,Lemon Glow,0jG92AlXau21qgCQRxGLic,59,0.447,0.466,-1,0.83,0.972,C,0.232,-7.504,Major,0.0296,148.467,04-Apr,0.51,Pop
125494,Zion & Lennox,La Player (Bandolera),731Pa6Gt7GAdADATMSEL0N,83,0.16,0.769,249609,0.838,0,D,0.0935,-5.238,Major,0.0633,93.996,04-Apr,0.602,Pop
123250,blackbear,playboy shit (feat. lil aaron),4D2TZDz36KBqD5FeC5c8wT,65,0.0847,0.656,-1,0.741,0,B,0.111,-4.998,Minor,0.18,154.933,04-Apr,0.882,Pop
107440,Offset,Wild Wild West (feat. Gunna),2uLx3Gka9TGCz9Zgu7Uwav,77,0.0841,0.902,-1,0.621,0,A,0.138,-5.315,Major,0.199,114.007,04-Apr,0.497,Pop
208139,Sam Hunt,Come Over - Acoustic Mixtape,08GbwiHXQ7BrJl9Oe5m8uY,57,0.809,0.36,241867,0.442,0,D,0.0864,-7.882,Major,0.0288,83.958,04-Apr,0.23,Pop
145193,Avicii,You Make Me,7F0dwqgKzlaIRrngChBRAc,70,0.00219,0.582,233347,0.738,0.0083,F#,0.149,-4.82,Major,0.0408,125.008,04-Apr,0.525,Pop
130178,empty_field,Body Party,1wXWuZgVO52kWbiQNTaBb1,66,0.0143,0.577,234040,0.576,0,D,0.602,-6.299,Major,0.0563,133.973,04-Apr,0.12,Pop
112715,blackbear,Girls Like U,3lwt8x1q1Yij4Y2gpiXOqD,60,0.31,0.758,-1,0.427,0,A#,0.115,-9.835,Minor,0.113,139.911,04-Apr,0.489,Pop
202197,Alesso,PROGRESSO,1vzWvhVHEO4qqkYxBxfJbe,47,0.000375,0.666,299520,0.942,0.133,A#,0.105,-3.017,Minor,0.031,125.011,04-Apr,0.0796,Pop
44708,Don Henley,The Boys Of Summer,7B3reKSxaoE1fP4TTfYrhg,75,0.546,0.522,288733,0.559,0.00565,F#,0.188,-13.641,Major,0.0387,176.894,04-Apr,0.908,Pop
83124,Avicii,Waiting For Love,6WiFofaC8EdLpYMJvYl5U9,80,0.31,0.579,230613,0.736,0,F#,0.198,-3.863,Minor,0.0527,?,04-Apr,0.613,Pop
216836,empty_field,House of Wolves,5vqFmPlAxz9cBwtcqgyoem,61,0.000347,0.445,184000,0.977,0.0235,C,0.126,-2.674,Major,0.0995,105.825,04-Apr,0.239,Pop
175171,Halsey,Now Or Never - R3hab Remix,6kBWtOJPBW8It5WX6NHZhM,58,0.00517,0.628,-1,0.712,1.57E-06,A,0.177,-4.742,Major,0.044,104.978,04-Apr,0.264,Pop
29652,Avicii,The Nights,6APTEV2EIRpBEvuTrS5XTv,80,0.0166,0.527,176658,0.835,0,F#,0.249,-5.298,Major,0.0433,125.983,04-Apr,0.654,Pop
142366,empty_field,I Love You,2wS1PObRyCywHdmog5eOWW,67,0.658,0.525,229640,0.439,0,C,0.0636,-6.596,Major,0.0259,84.956,04-Apr,0.238,Pop
176764,Zedd,365,03v70ZBxmcPX3RWAZMzqaW,88,0.339,0.745,181900,0.693,0,D,0.123,-5.479,Minor,0.034,98.039,04-Apr,0.248,Pop
172705,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0oF3DPMcjAw9P4vlyp0reZ,66,0.026,0.383,246933,0.893,0,G,0.0251,-8.638,Major,0.037,205.544,04-Apr,0.803,Pop
103467,empty_field,Broken-Hearted Girl,4971i3mX1RV6uP0iLhotBT,63,0.503,0.336,-1,0.424,0,F,0.273,-7.203,Major,0.0353,82.149,04-Apr,0.159,Pop
176393,Blondie,One Way Or Another,71OLqupTYTlJTuNGmUitIJ,57,0.0649,0.449,-1,0.92,7.44E-06,D,0.0785,-5.008,Major,0.0634,?,04-Apr,0.85,Pop
196266,empty_field,I Don't Fuck With You,0DcBU93zLXGRdPPbUnP1iS,76,0.0372,0.822,284387,0.734,0,C#,0.325,-5.48,Major,0.0738,97.998,04-Apr,0.425,Pop
171933,Russ,Me You,57fci3Tq1GRzXNaSwelQKp,70,0.00196,0.702,-1,0.762,0.000451,G#,0.142,-2.733,Major,0.0328,95.019,04-Apr,0.233,Pop
20188,Ross Lynch,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",5gzPsDe9PFWlWucRPOJzeD,61,0.0263,0.585,195733,0.911,0,B,0.112,-4.623,Major,0.119,163.933,04-Apr,0.781,Pop
135758,empty_field,Collide,36YNa8joLwu9yor2TkZbIY,62,0.0688,0.572,205787,0.689,8.64E-05,F#,0.0718,-3.971,Minor,0.0824,131.799,04-Apr,0.399,Pop
49765,LOOΠΔ,Hi High,6SC8nVtQbOylK81aEPh9MP,63,0.0363,0.67,196864,0.916,5.35E-06,A,0.221,-2.261,Minor,0.0751,97.004,04-Apr,0.531,Pop
151514,Clairo,Bubble Gum,0LkelFnnzJPC8dtZSZ9Og8,60,0.979,0.509,175961,0.0167,2.72E-05,A,0.387,-24.639,Major,0.115,?,03-Apr,0.229,Pop
150543,Jennifer Lopez,Jenny from the Block - Track Masters Remix,1h59F6KsDeoJ68qm2yCgCy,68,0.00833,0.844,187840,0.754,3.42E-06,F#,0.0575,-5.46,Major,0.207,100.002,04-Apr,0.961,Pop
181176,Birdy,Tee Shirt,5vv6IyUsvPVNkpe2l8vDTs,65,0.837,0.684,159507,0.341,2.69E-05,A,0.0883,-9.497,Major,0.0272,?,04-Apr,0.557,Pop
24315,Niykee Heaton,Bad Intentions,3KH5aME71gFcHvReW54ew4,72,0.248,0.743,-1,0.72,0,B,0.096,-5.175,Minor,0.0865,123.994,04-Apr,0.431,Pop
31789,empty_field,Push It,64YdyHBlXNlNP9wtoGiEKb,67,0.00684,0.926,-1,0.6,0.00187,G,0.0901,-12.485,Major,0.0883,127.247,04-Apr,0.97,Pop
78799,Famous Dex,JAPAN,4dmKOAbvlZQR1AUESw8Zv8,81,0.121,0.733,142000,0.678,0,F#,0.344,-7.771,Major,0.438,175.985,04-Apr,0.841,Pop
122177,The Gregory Brothers,The Muffin Song (asdfmovie),11SQnfm9cxgIjRREQWgbsP,69,0.205,0.911,187046,0.842,1.48E-05,A#,0.115,-4.845,Major,0.0922,?,04-Apr,0.578,Pop
86960,empty_field,Valerie - Glee Cast Version,3wUX7HpXS382s1DHTRouVk,61,0.00308,0.651,213413,0.889,0,F,0.417,-5.236,Major,0.0694,107.009,04-Apr,0.813,Pop
93213,Lil Baby,My Dawg,40of9kdRKtBlIIyKByBPpI,66,0.0424,0.942,215423,0.559,0,A#,0.0938,-6.406,Minor,0.0638,?,04-Apr,0.582,Pop
21598,Gwen Stefani,Rich Girl,1DWCfz6WAwoESRO1NYXlqr,61,0.0276,0.855,236213,0.747,3.45E-05,G,0.182,-2.713,Minor,0.0424,98.018,04-Apr,0.76,Pop
196241,Quinn XCII,Abel & Cain,5sQGo3fB2NoFalyy4uZjiu,63,0.0568,0.556,-1,0.589,0,B,0.0713,-5.722,Minor,0.313,96.026,04-Apr,0.564,Pop
73004,Galantis,Bones (feat. OneRepublic),7EXvDZtzfs7JrpFMEzZ8E8,85,0.00464,0.66,205793,0.788,0,C,0.179,-5.844,Major,0.0374,120.048,04-Apr,0.494,Pop
25225,Maluma,GPS,3vGGwlmCUF0pqnDpOj2Ua7,70,0.188,0.841,216307,0.629,0,E,0.346,-3.033,Minor,0.114,143.949,04-Apr,0.676,Pop
20333,Gabbie Hanna,Honestly (Encore),54LnVej9MHE9xObmrPW3No,55,0.343,0.697,95000,0.701,0.000828,F#,0.116,-5.046,Major,0.488,174.692,04-Apr,0.556,Pop
209791,Bebe Rexha,No Broken Hearts (feat. Nicki Minaj),2wc4wFgsQUDD79jItn4cHs,64,0.0522,0.704,239991,0.722,0,C,0.0645,-3.524,Major,0.045,122.094,04-Apr,0.675,Pop
114770,Backstreet Boys,As Long as You Love Me,4hab3fgJBmHFTCNvfIbO7W,61,0.164,0.775,214333,0.816,0,C,0.126,-5.534,Major,0.0281,98.219,04-Apr,0.753,Pop
126410,Taylor Swift,Fifteen,40Cck5doYRRMAbFirn7VoH,61,0.067,0.556,294333,0.651,0,G,0.145,-4.396,Major,0.0266,?,04-Apr,0.203,Pop
84211,The Head and the Heart,Lost in My Mind,0g7vK213kGcSal4tQE40rs,67,0.451,0.375,259120,0.546,0.000312,D,0.278,-8.16,Major,0.0294,95.361,04-Apr,0.37,Pop
68475,Tina Turner,What's Love Got to Do with It,0GCQ47JUBFCW26grdUxf4Q,68,0.219,0.851,226880,0.406,6.41E-06,C#,0.0853,-11.631,Major,0.0661,97.84,04-Apr,0.792,Pop
207693,empty_field,Teacher,50jH0tHnKIgllKYkBjkXrF,65,0.0238,0.515,194921,0.631,0,G,0.357,-4.7,Major,0.126,?,04-Apr,0.386,Pop
217645,Ansel Elgort,Thief,7BgUcOjSOlKJXASLgJ6bx1,75,0.0239,0.665,220680,0.75,0,C#,0.111,-3.769,Minor,0.0633,89.996,04-Apr,0.365,Pop
32267,Manuel Turizo,Una Lady Como Tú,1YuEtYGrBRv6zFnBzRzQs7,79,0.549,0.788,213027,0.477,0,E,0.349,-7.348,Major,0.0434,94.983,04-Apr,0.86,Pop
153734,Drake,Crew Love,4qGwoTBvRhJ7YGeoQGytJV,70,0.227,0.418,208813,0.546,0,C,0.229,-9.057,Minor,0.238,?,04-Apr,0.294,Pop
202610,Bazzi,Fantasy,6sCXazRVvw5orFGwi3Pq3j,62,0.154,0.699,148230,0.668,3.20E-06,F,0.362,-4.272,Minor,0.0336,144.105,04-Apr,0.314,Pop
90933,Maroon 5,Lucky Strike,39tAZz4QquO3nlMP2AEOmL,56,0.000637,0.674,185280,0.74,0,B,0.111,-4.517,Minor,0.0419,143.998,04-Apr,0.431,Pop
147147,Drake,Hotline Bling,2VqrqJrDBmoY8vcwCqECGH,78,0.00302,0.903,-1,0.621,0.000186,D,0.0504,-8.132,Major,0.0578,134.969,04-Apr,0.553,Pop
78236,empty_field,Wanna Be Missed,6OyDjQiFgIX4JnnfQ9zYf8,60,0.127,0.588,195773,0.653,0,A,0.423,-5.645,Minor,0.0373,104.897,03-Apr,0.18,Pop
111803,My Chemical Romance,Helena (So Long & Goodnight),5mIe6UMcv1iqGMnoEYYWf9,72,0.0142,0.356,204733,0.96,0,E,0.209,-3.487,Major,0.104,?,04-Apr,0.0857,Pop
183230,Meghan Trainor,AFTER YOU,1SZwOBeptblAID4ZFnZoEm,61,0.76,0.53,206355,0.343,0,E,0.154,-6.897,Major,0.0248,86.019,04-Apr,0.173,Pop
179042,empty_field,F***in Wit Me,5B81bIrMqPol3QOQsWFos0,55,0.298,0.364,-1,0.537,0,F#,0.191,-5.912,Minor,0.164,185.53,03-Apr,0.119,Pop
41489,ILLENIUM,Fractures,767ei02vXjg4iRqQnrY4Be,59,0.373,0.41,245250,0.711,0.00179,E,0.139,-3.064,Major,0.0432,159.837,04-Apr,0.266,Pop
160149,Joey Montana,Suena El Dembow,5GKVcvTgnFYtfh25qKQtRg,75,0.174,0.695,195813,0.856,0,C,0.116,-4.446,Major,0.0547,?,04-Apr,0.728,Pop
150735,Halsey,Without Me (with Juice WRLD),5y7IfSDhBHFVnlGj1UrlA1,81,0.351,0.742,228816,0.515,0,F#,0.184,-6.103,Major,0.0747,?,04-Apr,0.452,Pop
156473,Rihanna,Love On The Brain,0j1bpDEg44YsqDtvqBBJul,74,0.0717,0.509,-1,0.637,1.08E-05,E,0.0789,-4.83,Minor,0.0471,172.006,03-Apr,0.378,Pop
180646,Jon Bellion,Blu,72K0cF9xlknRAX3hj5HzTq,68,0.29,0.384,183344,0.465,2.22E-05,C,0.359,-8.554,Major,0.0341,131.604,04-Apr,0.636,Pop
72010,Mt. Joy,Julia,43DeSV93pJPT4lCZaWZ6b1,60,0.681,0.566,-1,0.412,0.017,F,0.0741,-6.994,Major,0.0267,81.879,04-Apr,0.47,Pop
69608,Sia,The Greatest,4dTtYVQzlwBMpVyQ4h3wy2,77,0.0102,0.668,-1,0.725,0.000479,C#,0.0561,-6.127,Major,0.266,191.944,04-Apr,0.729,Pop
56032,Hootie & The Blowfish,Only Wanna Be with You,3ssTEKJaW7po2GOjXltXyF,70,0.107,0.49,229587,0.873,5.19E-06,F#,0.118,-5.861,Major,0.0355,103.272,04-Apr,0.513,Pop
68740,empty_field,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0ThFHrhs9YpJQnbg6ZEqGE,75,0.0157,0.613,238726,0.842,0,A#,0.23,-4.332,Minor,0.219,?,04-Apr,0.645,Pop
182552,empty_field,Should’ve Been Us,5FATW0nb0iDeCy31BcIDBr,60,0.00367,0.647,186467,0.759,1.13E-05,F#,0.0704,-5.468,Minor,0.12,89.944,04-Apr,0.424,Pop
34341,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0V0vGzZ6tt7dq75aYrR6wS,85,0.0945,0.601,-1,0.724,1.68E-06,F#,0.12,-4.856,Major,0.0486,102.061,04-Apr,0.508,Pop
46365,BTS,Stigma,5lPfatdUeawa9pPoqo3u0X,65,0.148,0.583,-1,0.475,0,C,0.139,-5.556,Minor,0.0846,136.034,04-Apr,0.332,Pop
158770,James TW,Soldier,1RpiptI36V8HwVv4GZQfg9,73,0.253,0.531,224720,0.648,0,F#,0.098,-6.12,Major,0.0601,?,04-Apr,0.326,Pop
81286,One Direction,Don't Forget Where You Belong,3oeGxIryjohvxb8V6khHca,62,0.103,0.54,-1,0.711,0,G,0.0827,-5.717,Major,0.0255,92.014,04-Apr,0.292,Pop
43190,Khalid,Love Lies - Snakehips Remix,5EzvEty2nn7vef95D9Y4cX,62,0.0229,0.388,-1,0.837,1.53E-06,F#,0.149,-3.022,Major,0.107,?,04-Apr,0.378,Pop
82723,Loud Luxury,Love No More - Fedde Le Grand Remix,7b9xle5oNPcP8RhKAigodn,47,0.00351,0.693,165952,0.857,0.0641,A,0.21,-4.376,Minor,0.103,126.049,04-Apr,0.383,Pop
55754,Rihanna,Unfaithful,0NdpU57eP5x3TbTOxOCpLB,73,0.839,0.588,226973,0.391,0,C,0.227,-8.607,Minor,0.0334,144.069,04-Apr,0.349,Pop
32230,empty_field,Too Young,59P5oqYavkT923C3aQlGow,58,0.29,0.648,203027,0.433,0,F#,0.0542,-9.192,Major,0.0435,93.973,04-Apr,0.57,Pop
211066,Becky G,Sin Pijama,4RPilUg9WofA2cIZAzOlhh,86,0.354,0.791,188560,0.745,2.93E-05,B,0.104,-3.695,Minor,0.0464,94.014,04-Apr,0.82,Pop
139268,Ella Mai,Sauce,5GGGht6vOsveoUfRjZe3kC,66,0.211,0.642,184959,0.614,0,E,0.123,-5.335,Minor,0.394,99.572,04-Apr,0.43,Pop
213279,BTS,Begin,5Wcw2hbK2bXYlNpEb07gL5,64,0.00361,0.566,-1,0.844,0.000257,A,0.141,-5.222,Minor,0.0444,131.049,04-Apr,0.291,Pop
179697,empty_field,Painkiller,0kCl6Aw5ikVtyQIvF4PwdO,67,0.00021,0.376,179160,0.95,0,A,0.0377,-4.067,Major,0.0641,?,04-Apr,0.438,Pop
86263,empty_field,I Miss You,0prF3F4FoKvxBObaeXLVHv,62,0.00936,0.381,348627,0.581,1.43E-05,G,0.455,-4.273,Minor,0.0481,113.218,04-Apr,0.154,Pop
73702,Lil Yachty,MICKEY,4wMZXHd1NGlxqJexmXF9ge,68,0.0295,0.971,160518,0.466,0,C#,0.097,-5.655,Major,0.23,?,04-Apr,0.131,Pop
22467,Kali Uchis,Tomorrow,0hbrkT5HjLAaNu1FtisAiz,58,0.116,0.644,190375,0.591,3.50E-05,D,0.141,-7.218,Minor,0.0296,107.034,04-Apr,0.494,Pop
82801,empty_field,Ghostface Killers,1hi0P1Y2he1p09xnUccuAN,76,0.331,0.782,268933,0.436,1.30E-05,D,0.342,-7.033,Major,0.155,82.994,04-Apr,0.243,Pop
132615,empty_field,I'll Be Missing You (feat. Faith Evans & 112),5GCbm2xKMJkkofDD7odKgC,68,0.111,0.833,306560,0.619,2.13E-05,G,0.159,-5.595,Major,0.0538,109.92,04-Apr,0.901,Pop
135267,Gavin James,Nervous - The Ooh Song/Mark McCabe Remix,0SAjbTQDGIzklofjpFx8Ep,59,0.239,0.644,195414,0.819,0.000435,G,0.253,-7.562,Major,0.0392,105.036,04-Apr,0.275,Pop
32519,Paramore,Brick By Boring Brick,3wypUp96RVJAIiza1QeT1m,64,9.56E-05,0.436,253947,0.942,0.000438,A,0.209,-2.206,Major,0.0496,164.975,04-Apr,0.5,Pop
121119,empty_field,Be Your Friend‬‬,2XG9u0s7VtszmS0mSCfEn2,75,0.0688,0.6,180820,0.754,0,C,0.151,-4.204,Major,0.0488,?,04-Apr,0.641,Pop
118199,empty_field,Starry Night,4u0XPm834TLSPBKbl9rWP3,68,0.656,0.58,211237,0.773,0,A,0.112,-3.302,Minor,0.05,124.148,04-Apr,0.506,Pop
62132,Lil Uzi Vert,Team Rocket,1QBwk6GTCxVdC2hoSw9tlM,63,0.0907,0.691,206106,0.54,0,E,0.175,-8.818,Minor,0.0532,132.02,04-Apr,0.23,Pop
173664,Shwayze,Corona And Lime,7chhNItCBXinSAsRmzrBzj,54,0.168,0.863,236000,0.755,1.27E-06,G,0.147,-4.847,Major,0.0904,100.005,04-Apr,0.883,Pop
154057,Labrinth,Same Team (feat. Stefflon Don),0jp1YFgWn67BtAVDZRaSqM,63,0.0235,0.567,-1,0.544,0.00215,F#,0.0934,-8.476,Minor,0.107,126.366,05-Apr,0.526,Pop
178817,Joji,Will He,1FOC5ffOapx07qV4Eshhju,75,0.837,0.618,202103,0.217,0.000163,A#,0.538,-15.372,Major,0.0515,116.013,04-Apr,0.0872,Pop
87086,Sleeping With Sirens,Scene Two - Roger Rabbit,4qdbCACEpbFWIpKSMa2fZC,61,0.195,0.693,-1,0.562,0,C,0.123,-7.323,Major,0.0379,123.979,04-Apr,0.183,Pop
122904,empty_field,b song,0Ta0MoGnmPAjbOIhLhH9Ug,57,0.00427,0.571,205514,0.788,0.645,F#,0.389,-5.161,Minor,0.153,177.45,04-Apr,0.0722,Pop
195304,The xx,Islands,3Ime7bLYqZ7pCWtTKp38Cv,55,0.74,0.871,160720,0.472,0.286,E,0.145,-11.077,Major,0.0756,124.04,04-Apr,0.707,Pop
27785,Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),7xyAdNFmDjUgKv7U5dOZtl,66,0.0524,0.492,-1,0.698,0,C#,0.428,-5.606,Major,0.171,139.953,04-Apr,0.288,Pop
196184,YFN Lucci,Heartless (feat. Rick Ross & Bigga Rankin),3DIqOukIhN6BbXzdvC5iZW,60,0.0821,0.686,-1,0.72,0,G#,0.414,-6.084,Major,0.225,146.026,04-Apr,0.326,Pop
154320,Young the Giant,My Body,0BPWY79wNehGVARtwJawYV,65,0.0011,0.488,244400,0.909,1.02E-05,A#,0.456,-6.591,Major,0.0929,?,04-Apr,0.643,Pop
141832,empty_field,Most Girls,5kWbU1l9Dy3P9F1yCA6P7s,79,0.0485,0.76,204400,0.588,0,A,0.0847,-7.082,Major,0.0775,102.974,04-Apr,0.384,Pop
38363,blackbear,juicy sweatsuits (feat. Juicy J),43HggSmKEUHDXbaVWp55wH,59,0.206,0.631,183944,0.509,0,C#,0.0656,-8.046,Major,0.381,102.575,04-Apr,0.629,Pop
91786,Sam Hunt,Ex To See,3o3ckP1I1Zqrdg9nn0p1P5,60,0.021,0.615,-1,0.824,0,A#,0.342,-4.903,Minor,0.107,149.986,04-Apr,0.637,Pop
172868,empty_field,Feel Something,2Nzh0LjKLJ4rzxvwkKy8SP,63,0.782,0.553,178432,0.325,3.39E-05,D#,0.147,-10.018,Major,0.0507,132.087,04-Apr,0.199,Pop
183087,Our Last Night,HUMBLE.,517J2zLpm5phAmFs4GFktv,62,9.81E-05,0.539,195566,0.903,0.176,D,0.149,-6.038,Major,0.0389,150.028,04-Apr,0.445,Pop
141215,empty_field,1942,3u7hnWd4UTrNb4CtJsaH5a,76,0.0152,0.817,213080,0.646,0,E,0.125,-5.12,Minor,0.249,162.898,04-Apr,0.835,Pop
89443,David Guetta,Play Hard (feat. Ne-Yo & Akon),5s0AxcVJJD2YYPstMb61ro,57,0.167,0.7,201000,0.925,0,G#,0.28,-1.648,Minor,0.0524,130.036,04-Apr,0.79,Pop
139815,BTS,Go Go,6wb5cGwYCXmvqku56uFeW3,70,0.171,0.856,235780,0.617,0,A#,0.0857,-5.308,Minor,0.0841,136.082,04-Apr,0.759,Pop
48512,Cuco,Amor de Siempre,28FGilqbGZhb4QLB354JlF,65,0.615,0.565,-1,0.642,0.358,C,0.138,-7.21,Major,0.05,122.989,04-Apr,0.539,Pop
58986,empty_field,All Is Well,6RMhGW31lycj4UqKsLIJyr,67,0.856,0.316,-1,0.413,0.00227,B,0.143,-12.216,Major,0.0334,155.69,04-Apr,0.245,Pop
199760,Tech N9ne,Hood Go Crazy,3RLdVvpmLPUfNcn6NUW3Rr,65,0.00714,0.912,225040,0.644,0,B,0.107,-6.632,Major,0.287,96,04-Apr,0.492,Pop
186691,Austin Burke,Whole Lot in Love,6inzFkThegOcsjxWgn0AP8,65,0.353,0.791,-1,0.715,0,G,0.115,-5.809,Major,0.0377,112.027,04-Apr,0.593,Pop
105353,Young the Giant,Cough Syrup,336MNGWifY0wUNdI37pm8Q,71,0.0343,0.534,249520,0.721,6.24E-06,B,0.115,-7.307,Minor,0.0417,128.978,03-Apr,0.225,Pop
85685,Sabrina Carpenter,Alien,03kfreOuBG8GPIyY0DNY1K,68,0.0588,0.72,174841,0.659,0,A#,0.0662,-4.727,Minor,0.0403,105.955,04-Apr,0.567,Pop
37671,Troye Sivan,Happy Little Pill,2ub9SKEk2RC7VyS1MUaGFS,61,0.000851,0.605,-1,0.595,2.18E-06,E,0.114,-7.186,Minor,0.0442,92.094,04-Apr,0.0386,Pop
100293,Nicki Minaj,Did It On’em,7z3N2W7Xz1t2G2sAO8wFVH,54,0.0445,0.559,212347,0.414,0,A,0.204,-7.032,Minor,0.351,155.949,04-Apr,0.472,Pop
141128,Morgan Evans,Kiss Somebody,0i8JFpqe9cKwnrcvoNgl1L,69,0.136,0.57,-1,0.684,0,F#,0.205,-7.054,Major,0.0465,89.012,04-Apr,0.531,Pop
40793,empty_field,Adorn,0z4ZkIPi5VXJksMtd18seX,66,0.0543,0.625,193147,0.576,4.07E-05,B,0.187,-5.693,Minor,0.175,179.063,04-Apr,0.235,Pop
38254,Wiz Khalifa,You and Your Friends (feat. Snoop Dogg & Ty Dolla $ign),2wXbVH6oQtUPMcZrlUqnPs,60,0.126,0.783,186373,0.662,0,G,0.101,-6.124,Major,0.0415,?,04-Apr,0.523,Pop
24927,Kanye West,Don't Like.1,5sn9PhscWVvZF65yvltalv,61,0.00822,0.668,283653,0.628,0,F#,0.145,-5.327,Minor,0.205,?,04-Apr,0.621,Pop
114120,empty_field,And We Danced (feat. Ziggy Stardust),4K9glksZDTsTbFY8LuuOeJ,65,0.458,0.758,246213,0.676,0,F,0.0954,-6.598,Major,0.0792,124.998,04-Apr,0.712,Pop
